320600	南通	--	43	Ⅰ	优	2006	12	31
320600	南通	--	40	Ⅰ	优	2006	12	30
320600	南通	可吸入颗粒物	55	Ⅱ	良	2006	12	29
320600	南通	可吸入颗粒物	51	Ⅱ	良	2006	12	28
320600	南通	可吸入颗粒物	75	Ⅱ	良	2006	12	27
320600	南通	可吸入颗粒物	61	Ⅱ	良	2006	12	26
320600	南通	可吸入颗粒物	72	Ⅱ	良	2006	12	25
320600	南通	可吸入颗粒物	113	Ⅲ1	轻微污染	2006	12	24
320600	南通	可吸入颗粒物	154	Ⅲ2	轻度污染	2006	12	23
320600	南通	可吸入颗粒物	130	Ⅲ1	轻微污染	2006	12	22
320600	南通	可吸入颗粒物	143	Ⅲ1	轻微污染	2006	12	21
320600	南通	可吸入颗粒物	93	Ⅱ	良	2006	12	20
320600	南通	二氧化氮	93	Ⅱ	良	2006	12	19
